"ts","orig_h","resp_h","proto","query","qtype_name","answers","community_id"
"2026-02-13 05:22:25.111","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:WQxCJcKdK6xZPw417Kf/vSjHwOg="
"2026-02-13 05:22:25.074","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:20QiCo6J/EHrmBtmoyh77jOJWQA="
"2026-02-13 05:22:25.002","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:FU7mUFUY2y8J4cCJBQOaLYhe0h8="
"2026-02-13 05:22:24.963","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:90gfHlpp8o56Z2qoIIk9fsAGAO4="
"2026-02-13 05:22:24.887","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:9GBoVF33tFa6VVY+SqypDWtL1OE="
"2026-02-13 05:22:24.849","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:5NRdT8qRbgQtCL3iuQAqfFB//Qc="
"2026-02-13 05:22:24.777","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:yVnaFjY39cKXJCAbgu/r9/b/+rs="
"2026-02-13 05:22:24.739","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:tiWvTStYhOtPi2bogPZ2AfbBnFk="
"2026-02-13 05:22:24.664","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:ih9tiBqPCPfSXMMkVGTjyAQuxvg="
"2026-02-13 05:22:24.627","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:hiiQNCAb0+IclNULnUldG6WEKHU="
"2026-02-13 05:22:24.555","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:mOLCiaubz6w/dNEBoIU7sd7XUs0="
"2026-02-13 05:22:24.517","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:KB4f6HOYTn8SR+l7VU1FlMqA020="
"2026-02-13 05:22:24.422","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Jpr5hUzIwFZOedPKJ/r+Mk0mExk="
"2026-02-13 05:22:24.384","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:dovQycgQPVIgU5YbNJQ1101X/us="
"2026-02-13 05:22:00.291","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:Z79BdyyChJPQnFr/NBzXtMMWYbo="
"2026-02-13 05:22:00.291","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:4ZLV20cYice81brzDhnLnyJRtSk="
"2026-02-13 05:21:59.134","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:czH1rGsaXFdpAQro6nJM8qt/KW8="
"2026-02-13 05:21:59.134","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:tcSn0OsEt1lLA+ZO26Z/6X5Sjrg="
"2026-02-13 05:21:54.927","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:Nc0rE2W2r1HZNke+odnAK7liDZY="
"2026-02-13 05:21:54.927","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:gyRqPxPS0GITsaXbpfQ+7I99tks="
"2026-02-13 05:21:43.247","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:Pd2jJo2zkQdPWR6aMm31yGyf2rs="
"2026-02-13 05:21:43.246","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:DavEltMQJRbOXf9kYkBNOSvHtFQ="
"2026-02-13 05:21:15.294","10.1.2.12","8.8.8.8","udp","12.2.1.10.in-addr.arpa","PTR","","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:20:58.749","10.1.2.12","8.8.8.8","udp","grafana.com","AAAA","2600:1901:0:b3ea::","1:DkKnDwQbNAuJpwBxWi3EL6kMZGE="
"2026-02-13 05:20:58.749","10.1.2.12","8.8.8.8","udp","grafana.com","A","34.120.177.193","1:2li86ML8il7aIaXBxG0Zzofto18="
"2026-02-13 05:20:26.352","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zeM2t8wwvduww2h7zT50KFddc2Y="
"2026-02-13 05:20:26.313","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:iDbOoNiN6PXfJxpxHM/37ejXHGg="
"2026-02-13 05:20:26.238","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:zuuV8Lxw/2dDifPTRkIBD6q2UpA="
"2026-02-13 05:20:26.199","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:oWAjxeHzGMmlwGyKbx7uGA9S3eY="
"2026-02-13 05:20:26.126","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:WPDDqVkJs362gTeBnYXcDMrQQUk="
"2026-02-13 05:20:26.088","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:gF/NlvicS4I89p6lD0cjStmzAsE="
"2026-02-13 05:20:26.011","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:wezXuXqMoP8eCc+Ir+Ln7DEGeus="
"2026-02-13 05:20:25.971","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:gKHrPpuUavLx+mu6vla6Oe7OMaE="
"2026-02-13 05:20:25.899","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:xgk2bTEApGQPnp+R671c04/hmP8="
"2026-02-13 05:20:25.859","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:matOPoM/TNDB+73QsIft8AolhJY="
"2026-02-13 05:20:25.784","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:ai2EN0Ib2aqhIV4pCap6rFoGUcY="
"2026-02-13 05:20:25.744","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Lmpp0HOmkHH2voBzc/oxznJa0eM="
"2026-02-13 05:20:25.673","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:1o09ozCFrNCmCPYLdk8JFe/OVRU="
"2026-02-13 05:20:25.634","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:wUgA8ODy01jfK6mm0yvSltxdx74="
"2026-02-13 05:20:25.559","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:0PloYRr/UT7xDPudGl4LrOL7kOM="
"2026-02-13 05:20:25.521","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:pKttqJgK53CI7kSAD1BlWpljPDU="
"2026-02-13 05:20:25.450","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:1vOjRa6e0vo4yhKx6iXTmyk60AI="
"2026-02-13 05:20:25.411","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:H8bALuapxG680vV8vkS5cFyDTec="
"2026-02-13 05:20:25.336","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:oImRntAs1SLm/wKxdlBYYBqqKTg="
"2026-02-13 05:20:25.298","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:0YbFRsK95jlxlmFcbtVwLsIpZ1E="
"2026-02-13 05:20:25.224","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:0kuSgpp/S93W56LxSJAIqDWhT0Y="
"2026-02-13 05:20:25.185","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:7afZz2yJ4GC7B4zucT3yUC2gSPc="
"2026-02-13 05:20:25.107","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:OfYc371HdvUPjl3+Hlwe6n/mEq4="
"2026-02-13 05:20:25.068","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:j+m1e7VSG+EqqxbsbBAcfLFjMf8="
"2026-02-13 05:20:24.996","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:N+9pZGUln8NaFtPpVOY1pg791Zo="
"2026-02-13 05:20:24.957","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:pvH+e8PG9V4supfa/vZZz03BsPI="
"2026-02-13 05:20:24.882","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:REYchz+gcHgATpG7LQEq1lmKT4k="
"2026-02-13 05:20:24.838","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:ibjKdWaoK3bOtjOMeD5IjU0Hkyw="
"2026-02-13 05:20:24.768","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:TxACMJMErbIwbqZAF8GUZ6U9BTI="
"2026-02-13 05:20:24.727","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:y13pcCBBXjSoXIe9CmkY4bk+MAs="
"2026-02-13 05:20:24.653","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Thv3IqS50MNCziXxxbIOF1DzVe0="
"2026-02-13 05:20:24.615","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Hzkdfg2BWv8UFKgrwS15MlBgoDU="
"2026-02-13 05:19:39.501","10.1.2.12","8.8.8.8","udp","12.2.1.10.in-addr.arpa","PTR","","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:19:29.035","fe80::da9d:67ff:fe2a:2050","ff02::fb","udp","_ipp._tcp.local","PTR","","1:GUDsI9X5eczCmu8ZShcftVOeAW8="
"2026-02-13 05:19:29.034","10.1.2.10","224.0.0.251","udp","_ipp._tcp.local","PTR","","1:8T1SGGidl7NetQh4AkOqT46VCwc="
"2026-02-13 05:19:26.847","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:KYdq3fL3VjHvzVi0v8TJVIGan/M="
"2026-02-13 05:19:26.847","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:Cybo5U0k6hmPGA6gIvI1JETZgGg="
"2026-02-13 05:19:23.517","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:aKaLVZ+FECyzzThj1hIBhQvrCs8="
"2026-02-13 05:19:23.517","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:rWayI4ghMpODORKhfJT+OoIBVp0="
"2026-02-13 05:18:50.900","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:UuuAqBp6oVAhyu7Z6moyP28KXzE="
"2026-02-13 05:18:50.900","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:9/2T9pOiqB8h4g8b9Fl5QS5f93g="
"2026-02-13 05:18:26.128","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:8ku1GCaoUOKUYLsUvvUEMlOfse8="
"2026-02-13 05:18:26.089","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:lg5Iden9bCvvhdt9QK4+cdKMk80="
"2026-02-13 05:18:26.013","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:toT/kEJ1AH/5L1tnzsCwvwHaRXY="
"2026-02-13 05:18:25.972","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Ln5R7+fbScT8yV9FIu73OQ45bJI="
"2026-02-13 05:18:25.900","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:rN7N1/hjJ2mVWrLdxA94C4pkC7s="
"2026-02-13 05:18:25.861","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:D9d7QUKahoIkDTmFCh8AudnQ8lA="
"2026-02-13 05:18:25.785","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:IuGuOQm9CPbM2utVJSF8R8gSGMk="
"2026-02-13 05:18:25.746","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:plCxsWGTEMy/n2I2jQzh9U61nVw="
"2026-02-13 05:18:25.674","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:a2gVQioDHzC0q+U+xCV3GoGVDTc="
"2026-02-13 05:18:25.636","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:GtR18XuUoIMVRqUnYlVc4MZVOJo="
"2026-02-13 05:18:25.561","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:fBg6JjVr63PyDarr5km57uHUY50="
"2026-02-13 05:18:25.522","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:EldZy9pBd03X1iFlSrFBqSxhkIY="
"2026-02-13 05:18:25.453","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:i4VN/CdT1nHgVOPaaM1meeUd958="
"2026-02-13 05:18:25.415","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:/wya1oqqgXyhAi5gRZ3dlS0N2jA="
"2026-02-13 05:18:25.339","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Xz1/zd07JgjHDtt55KwNhC7OgXE="
"2026-02-13 05:18:25.301","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:RbZ6NPIJUNEa3AWDup1b6yYm6lo="
"2026-02-13 05:18:25.231","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:sphR5Hc8oQ+pUJfHxCHpy4f1V5w="
"2026-02-13 05:18:25.193","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:u5711lwuDmd8TCwGUSfqOWcI5LU="
"2026-02-13 05:18:25.117","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:MVSYJMt2vWJw0i98aLGQN5iXkB4="
"2026-02-13 05:18:25.079","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:LvrKBtQE61yUDN8n6qrBuJ4VoqQ="
"2026-02-13 05:18:25.008","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:WwE3CBt7MS6CufpAW2/ye1ucdWI="
"2026-02-13 05:18:24.969","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:mnUyNluIkUbm72tpo17dv3t+j7c="
"2026-02-13 05:18:24.892","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:q1wJr7P2nHjPuwLCOYuF46qrfts="
"2026-02-13 05:18:24.853","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:4Mnsd4adNG83z5BabHdv5iqODsw="
"2026-02-13 05:18:24.783","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:aIaY4fJh1QCe76UABMGbXVWtSKc="
"2026-02-13 05:18:24.744","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:/JPkfgyB5z+BV53XL8cRWl9+i8k="
"2026-02-13 05:18:24.670","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:PvzGccQTZX2JONFX5Xycplcr+e0="
"2026-02-13 05:18:24.630","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:+AzQ7/PKPkeBi1uTOR5I7FMEPg4="
"2026-02-13 05:18:24.560","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:6wGiGyvsgTIQfplzoDwKAjiCcV4="
"2026-02-13 05:18:24.520","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:mTn9dUdBWXfDw5PL7ht58TRlsaw="
"2026-02-13 05:18:24.428","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:H9yHtx5lUnzcsZZpBucdsXRFzgY="
"2026-02-13 05:18:24.390","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:337ZUNsGBomb220IGA5QEuP/WCc="
"2026-02-13 05:18:17.070","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:p7FdFHeUJSykcaeQibqUoU9y2wc="
"2026-02-13 05:18:17.070","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:igCYcC0BT1uUAEQVF73X+NOYe3E="
"2026-02-13 05:18:15.744","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:tLXyUBlkL9TXZyHRdatmNRxIkRw="
"2026-02-13 05:18:15.744","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:8A2REDMowj/hPaM4yQUN89XQ9Po="
"2026-02-13 05:18:14.642","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:Q2bM3Vl1VsyD/30vjpjTX/vkwiU="
"2026-02-13 05:18:14.642","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:iIWFwbPFAqHV4IB+DER/NIjucus="
"2026-02-13 05:17:54.098","10.1.2.12","8.8.8.8","udp","214.56.58.16.in-addr.arpa","PTR","scan.visionheight.com","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:17:54.098","10.1.2.12","8.8.8.8","udp","12.2.1.10.in-addr.arpa","PTR","","1:TP8FGREHLWyhIMlqxgs/a9jW1qc="
"2026-02-13 05:16:54.920","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:sOs/pa8lEW9+zMIaJjCy5hGH5KU="
"2026-02-13 05:16:54.920","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:KhHdJ4MVqxPh1TekYtbeC0KWh0w="
"2026-02-13 05:16:43.189","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:KXL51yfebmGERWY2ielVlSLFWV4="
"2026-02-13 05:16:43.189","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:Tv2c4FQResZdnSVMePmmuhjZpRI="
"2026-02-13 05:16:26.101","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:9yQeuNP9cK56KBNRuj9O94Iu32g="
"2026-02-13 05:16:26.063","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:6JuPExd74bcXoJ/TA1CCIArBG/I="
"2026-02-13 05:16:25.984","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:JIRLpPuswn94bQCJ04FJXNMm94Q="
"2026-02-13 05:16:25.946","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:CajGDlXqxx/bkV2NBP4zJxnkLyo="
"2026-02-13 05:16:25.876","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zDvgantKzwzBr5P226GMggDAZ8A="
"2026-02-13 05:16:25.838","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:cZDuHWp8IS2SrI8e/FQkwfOi/+0="
"2026-02-13 05:16:25.762","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:BrYRdMAsmTlPN+BwRU1tHM+RaTs="
"2026-02-13 05:16:25.721","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:SDDcn4OIQ9B4g4rQZdzKP/byEFo="
"2026-02-13 05:16:25.650","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:6O1ZHgaNcmK6eCAMugpXRNbVPAk="
"2026-02-13 05:16:25.610","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:TPlD0ZUJNG23wahffhCADAimin0="
"2026-02-13 05:16:25.535","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:neWycj6wtx/Sis/GAeGLqLYi2kQ="
"2026-02-13 05:16:25.497","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:BwxLdBDPuekAhnKA4ichsAEnotA="
"2026-02-13 05:16:25.426","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ITQnnTdacMprJ04y/Kzcuhtcjdk="
"2026-02-13 05:16:25.387","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:37XagPzgSgtI2nGkqGLplhUXXbM="
"2026-02-13 05:16:25.310","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:GcLG+HwYXILJF0/M2JaxnEdrZWw="
"2026-02-13 05:16:25.271","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:2qgv51CC68P1StJW3FEjvbFs464="
"2026-02-13 05:16:25.201","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:0FHqyStIdUs50PsUgURBfV8xF8M="
"2026-02-13 05:16:25.163","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:crCUSZ1FfJpzGvrt3RMRH/v5vEc="
"2026-02-13 05:16:25.087","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:cymIEXgxYyvd5NALHa547X+2/3k="
"2026-02-13 05:16:25.048","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:BV5/ofzpHwUrGnoLAIdUI+b0bac="
"2026-02-13 05:16:24.975","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:EmZ7TGT2y4CCNHNLaVUc4WmE5kU="
"2026-02-13 05:16:24.936","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:cslT8BePKdIXtq2Qe79o+0rrtgo="
"2026-02-13 05:16:24.862","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:vZMw+1OtzqY68F/yjYpUykiIoTs="
"2026-02-13 05:16:24.824","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:0xubANapUIR+BQjND9+wHhgaggs="
"2026-02-13 05:16:24.755","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:fsQDPMYnlI0Tq0odZCi8g7ZeUeY="
