ts,uid,orig_h,orig_p,resp_h,resp_p,proto,query,qtype_name,answers,rcode_name,qclass_name
1767917090.128733,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917093.539638,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917093.539638,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917096.974732,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917096.974732,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917100.354664,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917100.354664,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917103.753688,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917103.753688,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917107.577652,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917107.577652,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917111.009704,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917111.009704,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917112.799338,CnMARg4jwsckKfCwM8,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917112.799317,CDlvDj162PuL8nKZg9,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917114.4635,CJoxhk2mzC81ZESNO3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917114.463518,CXep3t1ndFmTwsP0H4,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917114.594626,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917114.594626,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917118.116672,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917118.116672,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917121.711657,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917121.711657,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917125.192657,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917125.192657,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917128.615656,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917128.615656,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917132.181698,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917132.181698,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917135.902632,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917135.902632,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917139.413638,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917139.413638,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917142.971648,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917142.971648,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917146.541654,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917146.541654,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917149.954671,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917149.954671,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917153.304652,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917153.304652,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917156.644649,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917156.644649,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917160.218585,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917160.218585,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917163.885647,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917163.885647,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917167.541637,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917167.541637,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917171.365649,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917171.365649,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917171.827864,CJUt0A2nXdIwy3uL,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917171.827806,CgyfIaNDoQD0okss3,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917174.236452,CSFBUq2lEhaB6NeiQ6,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917174.236473,C6xH9rczGbTUWYFb8,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917174.823613,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917174.823613,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917178.140646,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917178.140646,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917181.673658,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917181.673658,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917185.496654,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917185.496654,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917189.105709,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917189.105709,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917192.523637,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917192.523637,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917195.869623,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917195.869623,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917199.174649,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917199.174649,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917202.531609,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917202.531609,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917206.042657,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917206.042657,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917209.60986,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917209.60986,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917213.216644,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917213.216644,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917216.967683,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917216.967683,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917220.754631,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917220.754631,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917224.340687,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917224.340687,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917227.803669,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917227.803669,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917231.334668,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917231.334668,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917232.381936,ChGstn4Ms6StiWDaa,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917232.381958,ClGR8M3S4eoNqOO9i9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917233.797638,C9gHz52HuIxdVGo7Pf,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917233.797624,Co4IPD44CjsPY695Ai,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917234.944919,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917234.944919,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917235.060274,CGAL1B3n4Geherelke,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917235.060252,C34t9g3tsvJfjEA5D2,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917236.204691,CxasVA4dpqoyJE9Xtd,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917236.204727,CS4xbx1EINfdsmSUTg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917238.381681,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917238.381681,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917241.87168,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917241.87168,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917245.444695,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917245.444695,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917249.063685,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917249.063685,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917252.683647,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917252.683647,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917256.097684,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917256.097684,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917259.444606,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917259.444606,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917262.788665,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917262.788665,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917266.301695,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917266.301695,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917269.87463,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917269.87463,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917273.48964,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917273.48964,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917277.139684,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917277.139684,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917280.58665,C89taq2Az6nVmPu6kk,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917280.58665,C89taq2Az6nVmPu6kk,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917294.672665,CQxmxh2KoTsMdX7Y01,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917294.672642,CgBL0X2VuVdit3CbN6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917296.284208,C8KrXF4QRJABtJD2Gh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917296.284232,CcyyJ1H4i1qU0yDW4,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917355.251796,CImHcE3WaySJ3pLF8c,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917355.251779,CStVRo2qj1vHuj4w3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917356.578289,CUnXSS2dsrCwZXMWGb,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917356.578312,CtNnsd32P8CQgetFqk,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917358.050933,CAiwUj3EWhGWpoBgf7,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917358.050944,CiCKLU2LWeHrrn4Yhi,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917361.429075,C8PBVp1EoJLtEbMvr6,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767917361.429075,CjuYwn4dDgw9kHlUTd,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767917409.056234,CZZI6B1rSQ9DPmBg1c,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917409.05621,CGOsf13MSDxlLR0DXc,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917418.157809,C5TwtQgmOwYkQrTk,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917418.157873,Cv4gwV1mhgCmXICmRb,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917419.462086,CWolSo1GaboUa8g1I,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917419.462126,CbssAx40UYb4UCfpZ2,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917420.750208,CIUGux3xJ81Vtfkgl4,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917420.750226,CozPj23KS3ehqSjri4,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917422.02282,Crpf7T1111dtE60Zwi,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917422.022803,CZZjKJ2vNJRZpC66Hg,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917481.138517,CphjAC2QNBlrrLZf6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917481.138528,CEqxoM1fwdZNFJM5cg,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917540.790922,CrKbae1vd6ybAszf71,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917540.790943,Cwf4V32PvUsnSmk4m1,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917599.927891,Cn9bDq3DdyOwMLFQmg,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917599.927919,CN12YN3jWtcq88j4Xj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917601.112094,CFdd8RQvbNr3mKdL6,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917601.112051,CFwtpd11NDsWI37BQ8,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917602.311021,Clm3Rs3fne3xRGhk24,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917602.311001,Cfqqiv46JmBdgNb3Zb,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917624.61465,CiMRyu3MKxkgXVijL8,,,,,udp,148.241.92.91.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917624.61465,CiMRyu3MKxkgXVijL8,,,,,udp,12.2.1.10.in-addr.arpa,PTR,,NXDOMAIN,C_INTERNET
1767917661.429354,CtVzBL2T7sS72Tcyp4,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767917661.429368,CVfn3DQmg56Jshl8h,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767917661.51873,CxgCvB2J67Yafqcfnf,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917661.518747,CcAStzjmqrotYnUj,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917665.824683,Cod9ri3FgrUh8ScwB,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917665.824671,C9rtSo4BZW6IISuk91,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917725.845526,CxEgZy1B86VdCjQyRe,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917725.845546,CGazOf1LrMXplzSdQc,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917727.184742,CU35dKC7bVdSAwdh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917727.18472,CUvJjlOWSKAKtiXKb,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917787.35417,CfHI634WPNIrmjmq3k,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917787.354112,Cz4GqY2VtzjIMahqP5,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917788.989561,C2RaR27epOoqmrwu4,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917788.989543,CIQjt22Fbkok6Cofi,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917849.392861,CfK29zHWJmxiG6Ff3,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917849.392846,CJj6c5ezORrMgZMNc,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917850.952792,CSZomO1WYt19QLmxF,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917850.952815,C150Sv35WtsyUwCC42,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917892.33357,CzrKcG1Z1j4GI6kCk8,,,,,udp,_ipp._tcp.local,PTR,,,C_INTERNET
1767917892.333647,CPtP4A1AZcuv1Zogif,,,,,udp,_ipp._tcp.local,PTR,,,C_INTERNET
1767917911.280817,CzzmCw34wRu1US2daj,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917911.280792,C5qt3H1CdfLLfyicOb,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917912.920094,Cqco5ZvSYa1qSkRQb,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767917912.920064,C6M0az3u6dHUkMygb9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917961.419094,CRJi253pCdTVYUaeM4,,,,,udp,telemetry.elastic.co,A,['34.95.113.255'],NOERROR,C_INTERNET
1767917961.41908,CmIJTl29smfoVk9ef6,,,,,udp,telemetry.elastic.co,AAAA,['2600:1901:0:2440::'],NOERROR,C_INTERNET
1767917973.265647,Cnyaa83L2Zw5QO9Euh,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767917973.265666,CEpaWioKx4S7AWPGh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767918033.649455,Cy9Zod4UdKHmNtA1pa,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767918033.649431,CxyUyndBcQp9KJXP2,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767918035.078062,CMjZBS1v852W1KEAHh,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767918035.078044,CSxa3E3xc4yqbF7WE9,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767918060.859806,CDIadzrEQgezffji1,,,,,udp,version.bind,TXT,,,C_CHAOS
1767918085.812967,CylVwg1SqK0PdARGi8,,,,,udp,api.ipify.org,AAAA,,NOERROR,C_INTERNET
1767918085.812944,CU8wif3aq0OANPQCj7,,,,,udp,api.ipify.org,A,['172.67.74.152' '104.26.13.205' '104.26.12.205'],NOERROR,C_INTERNET
1767918095.596288,CcYdGX1NNshPWo5iRl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767918095.596245,CEVV6Y2DzJlR5oaSPe,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
1767918097.121584,CNQHRf3gcDqd7hOkDl,,,,,udp,community.sicherheitstacho.eu,A,['160.44.201.156'],NOERROR,C_INTERNET
1767918097.121561,CiDksO3dK4o3peaVfl,,,,,udp,community.sicherheitstacho.eu,AAAA,,NOERROR,C_INTERNET
